Gene_id,Gene_desc,lfq_rank,ibaq_rank,LFQ intensity 1,LFQ intensity 2,iBAQ 1,iBAQ 2
Tb927.10.6700,Kinetochore interacting protein 3,0.20504987304803748,3.255962151755643,93180000,33831000,19877000.0,6104800.0
Tb927.10.6710,"hypothetical protein, conserved",0.027453882401498604,6.39710170978782,6815700,0,2704700.0,422800.0
Tb927.10.6750,"Plasma-membrane choline transporter, putative",0.2679652082702183,1.9543045726663255,202900000,108370000,91096000.0,46613000.0
Tb927.10.6790,Gamma-tubulin complex component 3-like protein,0.015091698644988124,2.084939560469251,19432000,15538000,385840.0,185060.0
Tb927.10.6800,"developmentally regulated GTP-binding protein, putative",0.004435940126995337,295591.0,1092500,0,295590.0,0.0
Tb927.10.6820,"hypothetical protein, conserved",-0.03081787556902011,3.976774048845125e-07,0,7659800,0.0,2514600.0
Tb927.10.6840,"hypothetical protein, conserved",0.0,1.0,0,0,0.0,0.0
Tb927.10.6850,"Mitochondrial ribosomal protein S18, putative",0.028082960606300555,4.219800559764822,6973400,0,1976600.0,468410.0
Tb927.10.6870,"short-chain dehydrogenase, putative",-0.0027960488906916196,4.426130101668209e-06,0,688230,0.0,225930.0
Tb927.10.6970,"serine peptidase, Clan SC, Family S9B",-0.003015821866351289,0.5738410463775097,7128800,7886100,474130.0,826240.0
Tb927.10.7030,"hypothetical protein, conserved",-0.016023794896183736,5.381549143499546e-07,0,3962300,0.0,1858200.0
Tb927.10.7060,Nucleoporin NUP96,0.10226356872898612,1.113844825216903,162260000,126880000,12993000.0,11665000.0
Tb927.10.7080,"ATP-dependent DEAD/H RNA helicase, putative",-0.0017201243833224885,3.551362083118569,0,423240,186030.0,52382.0
Tb927.10.7090,"Alternative oxidase, mitochondrial",-0.00938459868246799,0.634026358248508,27544000,30039000,6133000.0,9673100.0
Tb927.10.7130,"hypothetical protein, conserved",-0.002135785643453168,1.6397743670470943e-05,0,525590,0.0,60983.0
Tb927.10.720,"PB1 domain containing protein, putative",0.017559285677503707,0.5981412253284234,17793000,13286000,685290.0,1145700.0
Tb927.10.7200,"TPR repeat, putative",-0.008979516976469525,0.7755200019245814,98182000,101010000,6640700.0,8562900.0
Tb927.10.7230,Flagellar Member 1,0.02532839796522349,3.2359197401589395,59930000,52713000,925540.0,286020.0
Tb927.10.7280,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative",0.16892244079964666,2.016919256247679,101850000,51397000,5328500.0,2641900.0
Tb927.10.730,"ATP synthase, putative",-0.04854340374505408,0.9472595151838382,206890000,226110000,57223000.0,60409000.0
Tb927.10.7310,"terminal uridylyltransferase 3, putative",0.05047204079114364,1.4726061510828514,12631000,0,1126500.0,764970.0
Tb927.10.7340,"40S ribosomal protein S24E, putative",0.2001073445317223,1.0028884026226603,459430000,353980000,916640000.0,914000000.0
Tb927.10.7350,"hypothetical protein, conserved",0.05310358005639744,2.107111580666374,36192000,22063000,676110.0,320870.0
Tb927.10.740,"structural maintenance of chromosome 4, putative",-0.01990111932091164,0.359620587814388,19964000,25169000,429710.0,1194900.0
Tb927.10.7410,"succinyl-CoA ligase [GDP-forming] beta-chain, putative",-0.43835793793394584,0.3446335139806141,158610000,340890000,36862000.0,106960000.0
Tb927.10.7430,"GTP-binding protein, putative",-0.0012252018136862906,0.9791933124256456,33649000,33979000,9953500.0,10165000.0
Tb927.10.7440,ATP-dependent RNA helicase MTR4,-0.0071529856717804895,0.5560098198192186,15024000,16862000,749890.0,1348700.0
Tb927.10.7500,fibrillarin,-0.01120131577729679,0.8630318254756673,100690000,104240000,37182000.0,43083000.0
Tb927.10.7540,"VRR-NUC domain containing protein, putative",0.009312499631783403,2.2987158689488925,2297400,0,151620.0,65958.0
Tb927.10.7550,"hypothetical protein, conserved",0.010334015402154936,1.0166659125191915,13575000,10946000,2269300.0,2232100.0
Tb927.10.7570,"dihydrolipoamide acetyltransferase E2 subunit, putative",-0.053758949742138566,0.06188817380460596,0,13469000,273650.0,4421700.0
Tb927.10.7580,"hypothetical protein, conserved",-0.0399887640645203,0.29426602779300837,0,9971000,205550.0,698520.0
Tb927.10.7610,"NADH-ubiquinone oxidoreductase complex I subunit, putative",-0.0014910764713985123,1.2030614944701188,128760000,129260000,5006300.0,4161300.0
Tb927.10.7620,"mitochondrial ATP-dependent zinc metallopeptidase, putative",-0.013057164541373635,1.0445217960924216,0,3225400,650570.0,622840.0
Tb927.10.7630,transportin2- like protein,-0.00416473074049374,0.4777732400754801,4355300,5393500,295980.0,619500.0
Tb927.10.7670,"Protein of unknown function (DUF2962), putative",0.024173607717190213,1.249339895612246,5994500,0,2744800.0,2197000.0
Tb927.10.7680,"GTPase activating protein, putative",0.21745986262276917,2.519908305133815,113060000,47601000,30821000.0,12231000.0
Tb927.10.7690,Component of motile flagella 4,-0.012555749535291766,3.7346738322608594e-06,0,3101000,0.0,267760.0
Tb927.10.770,"RF-1 domain containing protein, putative",0.035794262217270334,4.207631752521979,8912100,0,1473600.0,350220.0
Tb927.10.7700,ATP-binding cassette protein subfamily G,0.006670866787226492,362481.0,1644200,0,362480.0,0.0
Tb927.10.7710,"40S ribosomal protein S8, putative",0.011215907193317307,2.7156367867674645,2768800,0,1498300.0,551730.0
Tb927.10.7740,protein transport protein SEC23,-0.1644128697071822,0.5252652647530298,37397000,84735000,5891900.0,11217000.0
Tb927.10.7810,"Pre-rRNA-processing protein ESF1, putative",-0.007734174410375282,0.6203150460532185,24002000,26038000,2871500.0,4629100.0
Tb927.10.7820,"hypothetical protein, conserved",-0.00840311392887587,2.4720165097502997,0,2072400,6727100.0,2721300.0
Tb927.10.7910,"RNA editing complex protein, putative",-0.01240053352676593,1.044641367338822,0,3062500,1909500.0,1827900.0
Tb927.10.7990,"replication factor C subunit 3, putative",0.16302678211397514,1.581953440004616,122170000,71209000,43374000.0,27418000.0
Tb927.10.8030,Mitochondrial ATP synthase subunit 5,-0.028716233535431988,0.5701932713209926,17299000,24779000,7081800.0,12420000.0
Tb927.10.8040,"beta adaptin, putative",-0.27789898086533577,0.18077919065163742,29105000,110650000,2877100.0,15915000.0
Tb927.10.8060,"SET domain containing protein, putative",-0.009484612137868834,0.7082457748673637,0,2340000,388600.0,548680.0
Tb927.10.8080,"Uncharacterized conserved protein (DUF2042), putative",-0.03456729813822394,0.3748816851598598,4081100,12783000,441610.0,1178000.0
Tb927.10.8090,"hypothetical protein, conserved",-0.0012126500750127848,1.2137562861833078,3540900,3842200,3144600.0,2590800.0
Tb927.10.810,"Pentatricopeptide repeat protein (PPR), putative",-0.019178976361266517,9.62462981267583e-07,0,4747700,0.0,1039000.0
Tb927.10.8110,"Protein of unknown function (DUF2453), putative",0.009460402066528569,1.0915374741891866,116470000,113390000,71535000.0,65536000.0
Tb927.10.8120,"RNA ligase/AAA domain containing protein, putative",-0.0030588684382340248,0.7152626759757353,0,752990,49993.0,69895.0
Tb927.10.8170,Nucleoporin NUP144,-0.11539666518865674,0.5634741577766625,122460000,162200000,6030300.0,10702000.0
Tb927.10.8190,"T-complex protein 1, theta subunit, putative",-0.25556452729460716,0.3465955270740095,89123000,175150000,14548000.0,41974000.0
Tb927.10.8200,"Ribosomal protein L1p/L10e family, putative",0.011484769069653024,1.698584653368886,22581000,19589000,11690000.0,6882200.0
Tb927.10.8210,KREPA2,0.008291118805313736,1.5626602602991255,2044700,0,579560.0,370880.0
Tb927.10.8240,"hypothetical protein, conserved",0.10320000412264894,1.3782037122558743,103890000,72227000,31565000.0,22903000.0
Tb927.10.8290,eukaryotic translation initiation factor 3 subunit c,-0.2406931493618957,0.5115825629065647,59928000,135220000,7367300.0,14401000.0
Tb927.10.8330,"S. cerevisiae PSP1 homologue, putative",0.03575974932328534,0.1754517889536818,8903400,0,3650800.0,20808000.0
Tb927.10.8390,"Concanavalin A-like lectin/glucanases superfamily/SPRY domain/HECT-domain (ubiquitin-transferase), putative",-0.0012330565508248286,1.0719196670888367,1468000,1772600,11848.0,11053.0
Tb927.10.840,Flagellum attachment zone protein 6,0.011407671437675774,1.2124044180118947,37437000,34348000,860480.0,709730.0
Tb927.10.8420,Phosphatidylinositol 3-kinase tor1,-0.03543972508478325,1.691140124913889,31053000,40648000,517980.0,306290.0
Tb927.10.8430,"40S ribosomal protein S12, putative",-0.09380461467468591,0.3108772366822535,16813000,41776000,9894600.0,31828000.0
Tb927.10.8560,"small GTPase, putative",-0.017184791270802885,0.250465338352117,0,4251100,635530.0,2537400.0
Tb927.10.8590,flagellum transition zone component,0.08856127137633409,7.9510832852788536,22460000,0,482590.0,60694.0
Tb927.10.8600,"Vps54-like protein, putative",-0.008743867254728763,0.5870801764883216,21764000,24053000,1240500.0,2113000.0
Tb927.10.8710,centrin-3,-0.011704704720810524,0.6279096269562152,13386000,16385000,7251100.0,11548000.0
Tb927.10.8720,"CCR4-NOT transcription complex subunit 10, putative",-0.01134667503831599,0.415922016009888,25683000,28687000,4626300.0,11123000.0
Tb927.10.8730,"ABC1 family, putative",-0.0020264529217404346,0.455841078534431,5289000,5795100,919750.0,2017700.0
Tb927.10.8780,"AAA domain containing protein, putative",0.004595258292141232,2.4195147749057977,1131800,0,18299.0,7562.5
Tb927.10.880,thymidine kinase,0.005664295928934891,0.9475047535433624,15529000,14078000,3548500.0,3745100.0
Tb927.10.8850,"A distinct subfamily of CDD/CDA-like deaminases, putative",0.05893081020668038,1.2825218483611134,47835000,31721000,8832600.0,6886900.0
Tb927.10.8870,"Myosin-like coiled-coil protein, putative",0.0473429657137737,3.029322082561312,24287000,12050000,11891000.0,3925300.0
Tb927.10.8890,"kinetoplast DNA-associated protein, putative",-0.05099028493564928,0.5170310723598022,0,12763000,5415900.0,10475000.0
Tb927.10.890,"kinesin, putative",0.08152497947633956,1.5783035784946735,198910000,168490000,2453000.0,1554200.0
Tb927.10.8910,Nucleoporin NUP181,-0.009424526760580882,0.4963928116431547,7212800,9585200,202220.0,407380.0
Tb927.10.8920,"ras-like small GTPase, putative",-0.007715237651125786,0.45369135598453025,0,1902300,354160.0,780620.0
Tb927.10.8940,"flagellum targeting protein kharon1, putative",-0.03217156426417159,0.7568411325777739,136140000,147210000,38306000.0,50613000.0
Tb927.10.8950,kinetoplast-associated protein 4 isoform 1,0.019303826707186306,2.0941402360549493,17207000,12263000,20403000.0,9742900.0
Tb927.10.8960,"hypothetical protein, conserved",0.0017534693075034323,1.2867794117618943,9858200,9415300,6730500.0,5230500.0
Tb927.10.8980,"hypothetical protein, conserved",0.09365808594432275,1.6198421663649014,60688000,34574000,51937000.0,32063000.0
Tb927.10.9000,"hypothetical protein, conserved",-0.006595979698814369,0.13434924617680777,0,1625700,6210.1,46230.0
Tb927.10.9010,"leucine-rich repeat protein (LRRP), putative",-0.006650923406371142,0.3409250530470027,24396000,26148000,6324500.0,18551000.0
Tb927.10.9040,"hypothetical protein, conserved",-0.0014958978025586857,5.7077625570776254e-05,0,368040,0.0,17519.0
Tb927.10.9100,"hypothetical protein, conserved",-0.008545806966392872,0.2440863057886861,5992900,8136200,372060.0,1524300.0
Tb927.10.9190,"isoleucyl-tRNA synthetase, putative",0.08934889936887636,2.939972250217057,22666000,0,1053100.0,358200.0
Tb927.10.920,"Ribosomal protein L1p/L10e family, putative",-0.013981745611881986,8.816779389191157e-07,0,3454900,0.0,1134200.0
Tb927.10.9240,"Tir chaperone protein (CesT) family, putative",0.008289600640773172,0.5645457132129129,22234000,20074000,6902700.0,12227000.0
Tb927.10.9260,"hypothetical protein, conserved",-0.005148478641852219,1.6812062991437616e-06,0,1268300,0.0,594810.0
Tb927.10.9280,"hypothetical protein, conserved",0.009716274863258243,2.570803880496896,5682800,3263400,406240.0,158020.0
Tb927.10.9330,"hypothetical protein, conserved",0.3566308939822972,1.488620909708978,335510000,184330000,69008000.0,46357000.0
Tb927.10.9360,"L-2-hydroxyglutarate dehydrogenase, mitochondrial, putative",-0.010666220032311234,1.6199552568358062e-06,0,2632600,0.0,617300.0
Tb927.10.9380,"SEP domain/UBX domain containing protein, putative",-0.017434315648712995,1.0946775681956759e-06,0,4313200,0.0,913510.0
Tb927.10.9420,"mitochondrial chaperone BCS1, putative",0.016808614991388453,2.246945900838269,4157500,0,951830.0,423610.0
Tb927.10.9430,"phosphoribosylpyrophosphate synthetase, putative",0.0059194862505370285,0.6376396802606701,9805200,8312400,3425400.0,5372000.0
Tb927.10.9440,NADH dehydrogenase,-0.09638403419221395,1.6777394675291143e-07,0,24511000,0.0,5960400.0
Tb927.10.9560,"oxidoreductase, putative",-0.06253952659329459,0.09932712667493362,0,15717000,683330.0,6879600.0
Tb927.10.9570,"paraflagellar rod component, putative",-0.061080558976001474,0.760455553447174,168740000,191380000,9782500.0,12864000.0
Tb927.10.9650,Nucleoporin NUP152,0.19445797172413753,1.6153286989780755,199640000,129730000,10462000.0,6476700.0
Tb927.10.9660,"Splicing factor CRN, putative",-0.010414426185065299,0.22846311295172417,3018900,5611000,153250.0,670790.0
Tb927.10.9670,"ADP-ribosylation factor family, putative",-0.001147343140436259,0.7264222778200805,0,282250,13355.0,18385.0
Tb927.10.970,"Tetratricopeptide repeat, putative",0.001319457354241829,6885.3,324610,0,6884.3,0.0
Tb927.10.9700,predicted C2 domain protein,0.048319137235715674,2.052858013552111,34181000,21370000,2233100.0,1087800.0
Tb927.10.9740,Regulatory particle triple-A ATPase subunit 6,0.11492140211452917,1.1255396575714949,271610000,223650000,66480000.0,59065000.0
Tb927.10.9770,gamma-tubulin complex component 2,-0.04202832619673489,9.759896779331662e-07,0,10487000,0.0,1024600.0
Tb927.10.9780,"ATP-dependent DEAD/H RNA helicase, putative",0.018684436552406685,1.8188592272364197,20363000,15536000,1828500.0,1005300.0
Tb927.10.9800,60S ribosomal protein L22,0.11321542583611145,1.2589581572970523,124970000,88762000,284940000.0,226330000.0
Tb927.10.9820,"mitochondrial intermediate peptidase, putative",-0.01662169607008373,0.7586200585393874,0,4111000,538840.0,710290.0
Tb927.10.9830,"Mitochondrial ATP synthase subunit, putative",-0.0037956523297572793,0.7913225322383611,0,934600,606960.0,767020.0
Tb927.10.9840,"chaperone protein DnaJ, putative",0.01761711207776344,3.3390253494793587,4358700,0,1621600.0,485650.0
Tb927.10.9870,Component of motile flagella 12,-0.12273428473531596,6.769105342915769e-08,0,31502000,0.0,14773000.0
Tb927.11.4300,"60S ribosomal protein L18, putative",-0.1682839989180325,0.7869420306289066,293870000,374120000,240820000.0,306020000.0
Tb927.10.9890,"hypothetical protein, conserved",-0.13842363376478284,0.4249067665946581,22794000,60815000,2105200.0,4954500.0
Tb927.10.9900,"ABC1 protein, putative",0.04544245593523255,1.4450633419747156,60844000,47957000,13256000.0,9173300.0
Tb927.10.9910,"PSP1 C-terminal conserved region, putative",0.004293462624086417,1.330120055891955,33243000,32090000,11563000.0,8693200.0
Tb927.10.9950,"hypothetical protein, conserved",-0.007166642686023295,0.5216951403961424,0,1766700,252140.0,483310.0
Tb927.10.9970,"hypothetical protein, conserved",-0.020438363324641655,0.9282211781280313,18947000,24279000,1457400.0,1570100.0
Tb927.10.9980,"hypothetical protein, conserved",-0.016096814075697494,0.32479416179963877,20102000,24308000,4101500.0,12628000.0
Tb927.11.10000,"Charged multivesicular body protein 3, putative",-0.033590524977139644,1.6402851406077028e-07,0,8357000,0.0,6096500.0
Tb927.11.10010,"vacuolar sorting-associated protein-like, putative",0.00898811761369937,0.6210953722179227,16205000,13901000,3584900.0,5771900.0
Tb927.11.10020,"short-chain dehydrogenase, putative",0.0001159851235227325,0.9053894271294332,2236400,2207700,944140.0,1042800.0
Tb927.11.10030,"60S ribosomal protein L29, putative",-0.06496285368175615,0.7617653534233672,65508000,84865000,104080000.0,136630000.0
Tb927.11.10070,"Bromodomain, putative",0.020726324129847828,0.44024476135789214,5133500,0,2037100.0,4627200.0
Tb927.11.10080,"LSU ribosomal protein, mitochondrial, putative",-0.01559099629727906,0.6949187233607067,0,3854700,1758700.0,2530800.0
Tb927.11.10090,"hypothetical protein, conserved",0.003001365535173015,162881.0,738820,0,162880.0,0.0
Tb927.11.1010,"chaperone protein DnaJ, putative",-0.01734310964864527,0.9270856037730892,0,4290500,1305800.0,1408500.0
Tb927.11.10130,"hypothetical protein, conserved",-0.006546307586289797,0.48759383810018514,1862500,3484400,795070.0,1630600.0
Tb927.11.10140,"hypothetical protein, conserved",-0.0015464330667644675,6.0045274136699074e-06,0,380480,0.0,166540.0
Tb927.11.10150,"Enoyl-CoA hydratase/isomerase family, putative",0.3505225562094466,1.660498522414739,414450000,248530000,23780000.0,14321000.0
Tb927.11.10160,"60S ribosomal protein L22, putative",0.07969186401066528,1.0127474265093541,20148000,0,51164000.0,50520000.0
Tb927.11.10170,Mitochondrial ribosomal protein L20,-0.0036948591757404855,1.6575999252641747,0,909750,1100100.0,663670.0
Tb927.11.10190,telomerase reverse transcriptase,0.006151029760098551,2.215482211243313,1515800,0,75784.0,34206.0
Tb927.11.1020,"ribokinase, putative",0.004232298146885495,0.6448016154919353,25187000,24074000,8124500.0,12600000.0
Tb927.11.10200,"hypothetical protein, conserved",0.014093299864328926,863761.0,3482600,0,863760.0,0.0
Tb927.11.10210,"hypothetical protein, conserved",-0.025496681097900417,2.1289233395994644e-06,0,6325500,0.0,469720.0
Tb927.11.10230,"RNA polymerase-associated protein CDC73, putative",-0.046633345524431484,0.6234611098656806,23751000,36186000,8963500.0,14377000.0
Tb927.11.10240,ATP-dependent protease subunit HslV,-0.11342669685598426,0.6961550982031114,0,29018000,13000000.0,18674000.0
Tb927.11.10260,"hypothetical protein, conserved",-0.04304600772119818,0.6853745468503876,53200000,65556000,15216000.0,22201000.0
Tb927.11.10280,"metallo-peptidase, Clan MC, Family M14, putative",0.02186912439551638,3.8175974242256023,5418700,0,343850.0,90069.0
Tb927.11.1030,kinetoplastid kinetochore protein 7,0.0,1.0,0,0,0.0,0.0
Tb927.11.10370,glycosyl hydrolase-like protein,-0.015210380207982729,1.1682843466469321,0,3760100,273110.0,233770.0
Tb927.11.10380,"hypothetical protein, conserved",-0.0037275923725055165,3.982778465913391e-06,0,917820,0.0,251080.0
Tb927.11.10390,"hypothetical protein, conserved",-0.003111540222460521,1.3361481521071056e-05,0,765970,0.0,74841.0
Tb927.11.10420,"DNA-directed RNA polymerase I subunit, putative",-0.006100817510952656,1.2157005291944404e-06,0,1503400,0.0,822570.0
Tb927.11.10430,"hypothetical protein, conserved",0.09417995162163105,37.35020930416239,23932000,0,5201800.0,139270.0
Tb927.11.10460,dna replication complex gins protein psf2,0.002290810640379133,258141.0,563770,0,258140.0,0.0
Tb927.11.10480,"PQQ-like domain/WD domain, G-beta repeat/Utp21 specific WD40 associated putative domain containing protein, putative",-0.01979241874582376,0.461320164270343,0,4900600,161420.0,349910.0
Tb927.11.1050,"ribosome production factor 1, putative",0.0,1.0,0,0,0.0,0.0
Tb927.11.10520,kinetoplastid kinetochore protein 2,0.01705458750455573,1.1569542335474614,4218700,0,211260.0,182600.0
Tb927.11.10530,"hypothetical protein, conserved",0.0,1.0,0,0,0.0,0.0
Tb927.11.10540,"hypothetical protein, conserved",0.017447172418511892,1.2565548078255016,4316400,0,390060.0,310420.0
Tb927.11.10560,eukaryotic translation initiation factor 4 gamma 4,-0.07526461369473769,0.1366917312995284,6459800,25805000,426450.0,3119800.0
Tb927.11.10570,"LSU ribosomal protein, mitochondrial, putative",-0.00571606889869448,2.487246642838844e-06,0,1408400,0.0,402050.0
Tb927.11.10580,"COG (conserved oligomeric Golgi) complex component, COG2/Domain of unknown function (DUF3510), putative",-0.002441353284720999,1.9722698854111196e-05,0,600850,0.0,50702.0
Tb927.11.10600,"hypothetical protein, conserved",-0.017807918807229452,0.2936691884479256,0,4406200,447140.0,1522600.0
Tb927.11.10620,"hypothetical protein, conserved",-0.008602419485880166,1.1648957897374086,0,2121700,1622700.0,1393000.0
Tb927.11.10650,Adaptor protein complex AP-3 subunit beta-3,-0.0037421131810931353,1.549186676994578e-05,0,921400,0.0,64549.0
Tb927.11.10660,Basal body protein,-0.028960233845210105,1.3650347044086217,89343000,98348000,593340.0,434670.0
Tb927.11.10690,"hypothetical protein, conserved",-0.03834294269122349,0.8888329660062466,110080000,122600000,38850000.0,43709000.0
Tb927.11.1070,"glycosomal transporter (GAT3), putative",0.0724508084347985,0.9219179666737887,2136100000,2014100000,398960000.0,432750000.0
Tb927.11.10730,"SWI/SNF-related helicase, putative",0.006022499740984896,1.4066250823620374,17313000,15763000,996960.0,708760.0
Tb927.11.10740,"vacuolar sorting-associated protein-like, putative",-0.026785011473440038,0.2925993037336274,0,6648100,1064300.0,3637400.0
Tb927.11.10760,kinesin-D,0.02974429055598949,7.703819807268083,7390200,0,1128000.0,146420.0
Tb927.11.10770,"VHS domain containing protein, putative",-0.03288394972271499,4.096680009553458e-07,0,8179200,0.0,2441000.0
Tb927.11.10780,"Voltage-dependent anion channel, putative",-0.1441421740530958,0.22127731439304937,35380000,76374000,6791000.0,30690000.0
Tb927.11.10910,"40S ribosomal protein SA, putative",-0.1353884204506581,0.8529411765897413,2354900000,2621500000,1052700000.0,1234200000.0
Tb927.11.10810,pumillio/PUF RNA binding protein 11,0.09263543071391447,0.7041144682911473,85580000,58194000,7752300.0,11010000.0
Tb927.11.10820,"Casein kinase II subunit beta, putative",0.0,1.0,0,0,0.0,0.0
Tb927.11.10860,20S-pre-rRNA D-site endonuclease NOB1,-0.003040607355341358,4.883742509559926e-06,0,748490,0.0,204760.0
Tb927.11.10870,32 kDa ER-associated protein,-0.0029429675102212094,2.733203779474186e-06,0,724430,0.0,365870.0
Tb927.11.10880,"hypothetical protein, conserved",-0.009780905595447439,0.6289445872034748,16266000,18790000,4498400.0,7152300.0
Tb927.11.1090,"calpain-like protein, putative",-0.15244295769325605,0.8429842231806041,34368000,77737000,246480.0,292390.0
Tb927.11.10900,Component of motile flagella 9,0.3866222582493077,66.57503600418958,109030000,0,4068000.0,61103.0
Tb927.11.10950,"DnaJ domain containing protein, putative",-0.020288117495516407,0.3321568633870657,0,5024200,608710.0,1832600.0
Tb927.11.10990,"methylthioribose-1-phosphate isomerase, putative",-0.09205643402826628,0.2586821298428984,0,23375000,1890500.0,7308200.0
Tb927.11.11010,"hypothetical protein, conserved",0.23301147025887994,1.3526491613112253,426430000,309920000,141690000.0,104750000.0
Tb927.11.11020,"hypothetical protein, conserved",-0.007321208982286116,4.376750700280112e-05,0,1804900,0.0,22847.0
Tb927.11.11050,"hypothetical protein, conserved",0.004801575520180074,439981.0,1182700,0,439980.0,0.0
Tb927.11.11080,Nucleoporin NUP149,0.45497351692874255,3.0445467254452176,291020000,116350000,8604500.0,2826200.0
Tb927.11.11090,Nucleoporin NUP140,0.14815610486979006,3.825541452759052,58095000,17801000,3355500.0,877130.0
Tb927.11.11140,hypothetical protein,-0.006312468123839704,1.0638101120259882,13758000,15374000,935270.0,879170.0
Tb927.11.11170,"hypothetical protein, conserved",0.0123376360520132,2015201.0,3046900,0,2015200.0,0.0
Tb927.11.11220,"dynein heavy chain, putative",-0.018267082056471953,0.43832623485812267,2971900,7530300,15848.0,36157.0
Tb927.11.11260,"hypothetical protein, conserved",0.005761029030949625,367361.0,1419500,0,367360.0,0.0
Tb927.11.11280,"hypothetical protein, conserved",0.06046681446894179,0.8856336926429413,91511000,73193000,3609400.0,4075500.0
Tb927.11.11290,"heat shock protein 70, putative",-0.026211674806155064,1.3664170222766967e-06,0,6504500,0.0,731840.0
Tb927.11.1130,"calpain-like cysteine peptidase, putative",0.0012375878324842123,1958.4,304460,0,1957.4,0.0
Tb927.11.11330,heat shock protein 70,0.08489486812682194,0.7486366168629531,4530900000,4251700000,672650000.0,898500000.0
Tb927.11.11340,gamma-tubulin complex component 3,-0.006595979698814369,7.620731437803401e-06,0,1625700,0.0,131220.0
Tb927.11.11370,receptor for activated C kinase 1,-0.003951258632596478,0.9796663706462029,596900000,599510000,198500000.0,202620000.0
Tb927.11.11380,"hypothetical protein, conserved",0.004088865608997664,285411.0,1006900,0,285410.0,0.0
Tb927.11.11430,"cullin 1, putative",-0.03411010190609059,1.3961781020634117e-06,0,8487800,0.0,716240.0
Tb927.11.11460,Mitochondrial import receptor subunit ATOM69,-0.04395881537601082,0.37410781306369423,20037000,31633000,2043900.0,5463400.0
Tb927.11.11470,kinetoplast ribosomal PPR-repeat containing protein 14,-0.007485063542845646,0.46375857770858003,0,1845400,312160.0,673110.0
Tb927.11.11725,ribosomal protein S14p/S29e,0.08184779508261451,1.450884103892799,80729000,56710000,125870000.0,86754000.0
Tb927.11.11480,"Trichohyalin, putative",0.008500888606515301,1.9811543185836884,65486000,63017000,20079000.0,10135000.0
Tb927.11.11520,glycosomal membrane protein,-0.045295039605351,0.6094300236229667,15207000,27007000,7238200.0,11877000.0
Tb927.11.11530,"histone acetyltransferase, putative",0.0,1.0,0,0,0.0,0.0
Tb927.11.11550,"DNA topoisomerase II alpha, putative",0.03138069003655185,1.448425361682045,94608000,84939000,3670600.0,2534200.0
Tb927.11.11570,"Translation initiation factor eIF-2B subunit epsilon, putative",-0.06492923958447308,0.5284138627378393,51328000,70022000,5148600.0,9743500.0
Tb927.11.11590,Eukaryotic translation initiation factor 3 subunit E,-0.13823766512473762,0.278700336751369,15590000,52833000,4155700.0,14911000.0
Tb927.11.1160,"Region in Clathrin and VPS, putative",0.007830653381828659,5.082169815601978,8556500,6589800,1007900.0,198320.0
Tb927.11.11610,"Cactus-binding C-terminus of cactin protein, putative",0.05826360820043684,4.68395830554608,19745000,4921600,3968300.0,847210.0
Tb927.11.11650,"Centrosomal protein of 164 kDa, putative",0.06391348533265677,5.870325863919026,16070000,0,935500.0,159360.0
Tb927.11.11680,"2-oxoglutarate dehydrogenase E2 component, putative",-0.06372284403980258,0.097453735354884,0,16021000,569470.0,5843500.0
Tb927.11.11690,"Vacuolar proton pump subunit B, putative",-0.013808116178872731,0.8357802531667817,259770000,265680000,63531000.0,76014000.0
Tb927.11.11700,"nucleotidyl transferase, putative",-0.01611075047921052,0.9340748455458485,12741000,16868000,3577600.0,3830100.0
Tb927.11.11720,"FG-GAP repeat protein, putative",-0.006755059520388837,1.0666732379486479,0,1665000,422040.0,395660.0
Tb927.11.11730,"MRP protein, putative",-0.005801127426287207,1.5983351740826754e-06,0,1429400,0.0,625650.0
Tb927.11.11770,Eukaryotic translation initiation factor 4E-3,0.012460202955274478,0.4008734299902578,3077300,0,964100.0,2405000.0
Tb927.11.11830,"40S ribosomal protein S17, putative",0.1615841624348834,1.0722873791603693,1280800000,1107500000,1453700000.0,1355700000.0
Tb927.11.11850,"splicing factor 3B subunit 1, putative",-0.02489903655202935,0.7257231213868468,13732000,20147000,961220.0,1324500.0
Tb927.11.11860,"leucine-rich repeat protein (LRRP), putative",0.005374450586634051,0.41324937210517904,6145900,4803900,535240.0,1295200.0
Tb927.11.11900,Coatomer subunit gamma,-0.10443406779420984,0.37936629272452543,45060000,75076000,2576200.0,6790800.0
Tb927.11.11920,"molybdenum cofactor biosynthesis protein, putative",-0.004655226423691154,0.7847147759313213,5973500,7139400,584730.0,745150.0
Tb927.11.11940,"protein phosphatase 2A, putative",-0.02401403743654877,0.36764019198089554,0,5954600,958180.0,2606300.0
Tb927.11.11980,cytoskeleton-associated protein 15,-0.03265258836246357,9.377343456738236e-08,0,8121000,0.0,10664000.0
Tb927.11.12050,"hypothetical protein, conserved",0.22238097265816495,4.111226216392445,94361000,30203000,16160000.0,3930700.0
Tb927.11.1210,"Domain of unknown function (DUF4470)/Domain of unknown function (DUF4471), putative",0.0121936872812733,618081.0,3011200,0,618080.0,0.0
Tb927.11.12110,"RNA helicase, putative",0.01632084896787656,2.481314672082622,14013000,9864600,875980.0,353030.0
